Time, SV, BoundaryCompartment, Flux
720.0,1,37,0.00306911732864711
720.0,1,48,58.76580643230051
720.0,1,56,0.3172436982954874
720.0,1,55,0.36925226839482567
720.0,2,36,0.003325123364868735
720.0,2,38,8.775610679975008E-8
720.0,2,48,7.132769492750533E-5
720.0,2,56,1.1631026252054575E-9
720.0,2,55,1.1650601492849906E-9
730.0,1,36,0.004403102610699858
730.0,1,38,0.6695381536338075
730.0,1,37,0.0029868946872152313
730.0,1,48,57.19039619001316
730.0,1,56,0.30873847610439686
730.0,1,55,0.3593531589465728
730.0,2,36,0.0032100029639278325
730.0,2,38,8.540305242752956E-8
730.0,2,48,6.941541549924769E-5
730.0,2,56,1.1319225888385389E-9
730.0,2,55,1.1338280677833695E-9
740.0,1,36,0.00425066154527804
740.0,1,38,0.6514647922251228
740.0,1,37,0.0029063351007722073
740.0,1,48,55.64691775460118
740.0,1,56,0.3004056747903805
740.0,1,55,0.3496546991805866
740.0,2,36,0.003098868540102196
740.0,2,38,8.309772135762098E-8
740.0,2,48,6.754190261815568E-5
740.0,2,56,1.101374489580844E-9
740.0,2,55,1.1032289507614746E-9
750.0,1,36,0.0041034986397875586
750.0,1,38,0.6337656579557881
750.0,1,37,0.0028274392874678457
750.0,1,48,54.135379250976285
750.0,1,56,0.29224533574166545
750.0,1,55,0.34015693966461447
750.0,2,36,0.002991582064078296
750.0,2,38,8.084012324958327E-8
750.0,2,48,6.570716557794467E-5
750.0,2,56,1.0714584922157369E-9
750.0,2,55,1.0732629655800171E-9
760.0,1,36,0.003961431119428564
760.0,1,38,0.6164401813526157
760.0,1,37,0.0027502050691522546
760.0,1,48,52.65573366819862
760.0,1,56,0.2842572028399869
760.0,1,55,0.3308595845504462
760.0,2,36,0.002888010287167573
760.0,2,38,7.863018556865665E-8
760.0,2,48,6.391114678293797E-5
760.0,2,56,1.0421736700419347E-9
760.0,2,55,1.0439291861468608E-9
770.0,1,36,0.0038242825397224118
770.0,1,38,0.5994872025289648
770.0,1,37,0.0026746276130957146
770.0,1,48,51.20788347047202
770.0,1,56,0.2764407473451536
770.0,1,55,0.32176202054539993
770.0,2,36,0.002788024575688557
770.0,2,38,7.646776046383249E-8
770.0,2,48,6.215372734296805E-5
770.0,2,56,1.013518096147337E-9
770.0,2,55,1.0152256843515555E-9
780.0,1,36,0.0036918825672095797
780.0,1,38,0.5829050216803565
780.0,1,37,0.0026006996583719886
780.0,1,48,49.79168491538948
780.0,1,56,0.2687951911996175
780.0,1,55,0.31286334404440386
780.0,2,36,0.0026915007510886256
780.0,2,38,7.435263120915221E-8
780.0,2,48,6.043473231303988E-5
780.0,2,56,9.854889288880534E-10
780.0,2,55,9.87149615694936E-10
790.0,1,36,0.003564066767747582
790.0,1,38,0.5666914463513231
790.0,1,37,0.0025284117277793103
790.0,1,48,48.40695209612122
790.0,1,56,0.26131952884314374
790.0,1,55,0.3041623865275629
790.0,2,36,0.0025983189356063967
790.0,2,38,7.228451823314305E-8
790.0,2,48,5.875393559801407E-5
790.0,2,56,9.58082491903056E-10
790.0,2,55,9.596972994448066E-10
800.0,1,36,0.0034406764021453562
800.0,1,38,0.5508438356582004
800.0,1,37,0.0024577523261261037
800.0,1,48,47.05346072333764
800.0,1,56,0.25401254762281145
800.0,1,55,0.2956577383224264
800.0,2,36,0.002508363403282642
800.0,2,38,7.026308475995276E-8
800.0,2,48,5.711106454147184E-5
800.0,2,56,9.312943489770437E-10
800.0,2,55,9.328642936308273E-10
810.0,1,36,0.0033215582288797407
810.0,1,38,0.5353591416426033
810.0,1,37,0.0023887081256637925
810.0,1,48,45.730951661805115
810.0,1,56,0.24687284687897296
810.0,1,55,0.2873477708248244
810.0,2,36,0.0024215224361342773
810.0,2,38,6.828794208447318E-8
810.0,2,48,5.550580421688948E-5
810.0,2,56,9.051193740472036E-10
810.0,2,55,9.066454651748095E-10
820.0,1,36,0.003206564313648526
820.0,1,38,0.5202339479208489
820.0,1,37,0.0023212641394066424
820.0,1,48,44.4391342357835
820.0,1,56,0.23989885578342296
820.0,1,55,0.2792306572670402
820.0,2,36,0.0023376881853124335
820.0,2,38,6.635865450253339E-8
820.0,2,48,5.3937801438267315E-5
820.0,2,56,8.795518166335366E-10
820.0,2,55,8.810350554365752E-10
830.0,1,36,0.003095551845523022
830.0,1,38,0.5054645057856226
830.0,1,37,0.0022554038830384926
830.0,1,48,43.17768931658701
830.0,1,56,0.23308885000189927
830.0,1,55,0.2713043921172803
830.0,2,36,0.0022567565370717768
830.0,2,38,6.447474391609966E-8
830.0,2,48,5.2406668506427406E-5
830.0,2,56,8.545853629572405E-10
830.0,2,55,8.560267414403311E-10
840.0,1,36,0.0029883829594713834
840.0,1,38,0.4910467679076892
840.0,1,37,0.0021911095260681306
840.0,1,48,41.94627220494511
840.0,1,56,0.22644096724910964
840.0,1,55,0.26356680918983044
840.0,2,36,0.002178626983384336
840.0,2,38,6.26356941323359E-8
840.0,2,48,5.091198670631321E-5
840.0,2,56,8.302131929972626E-10
840.0,2,55,8.316136930321049E-10
850.0,1,36,0.0028849245650317905
850.0,1,38,0.4769764197773913
850.0,1,37,0.002128362032859043
850.0,1,48,40.74451532010894
850.0,1,56,0.2199532218007656
850.0,1,55,0.256015598540967
850.0,2,36,0.002103202497036748
850.0,2,38,6.084095487434993E-8
850.0,2,48,4.945330956978857E-5
850.0,2,56,8.064280337214971E-10
850.0,2,55,8.077886262051334E-10
860.0,1,36,0.0027850481809223037
860.0,1,38,0.463248909018053
860.0,1,37,0.0020671412941251307
860.0,1,48,39.57203070699975
860.0,1,56,0.21362351802358454
860.0,1,55,0.24864832222158884
860.0,2,36,0.0020303894110555434
860.0,2,38,5.90899455204787E-8
860.0,2,48,4.803016591764229E-5
860.0,2,56,7.832222087162101E-10
860.0,2,55,7.845438528171747E-10
870.0,1,36,0.0026886297753815945
870.0,1,38,0.44985947269617604
870.0,1,37,0.0020074262494515923
870.0,1,48,38.42841237207531
870.0,1,56,0.20744966298088624
870.0,1,55,0.24146242895365938
870.0,2,36,0.001960097302310423
870.0,2,38,5.738205858804311E-8
870.0,2,48,4.66420626937543E-5
870.0,2,56,7.605876844250322E-10
870.0,2,55,7.618713269114477E-10
880.0,1,36,0.0025955496120418646
880.0,1,38,0.43680316274647335
880.0,1,37,0.001949195001369581
880.0,1,48,37.3132384580067
880.0,1,56,0.20142937816825113
880.0,1,55,0.23445526779386358
880.0,2,36,0.0018922388791506718
880.0,2,38,5.5716662976629623E-8
880.0,2,48,4.528848760367005E-5
880.0,2,56,7.385161131972773E-10
880.0,2,55,7.397626878413143E-10
890.0,1,36,0.0025056921011421965
890.0,1,38,0.42407486962329033
890.0,1,37,0.0018924249214841216
890.0,1,48,36.22607326670248
890.0,1,56,0.1955603104307124
890.0,1,55,0.22762410084440837
890.0,2,36,0.0018267298729349262
890.0,2,38,5.409310698512952E-8
890.0,2,48,4.3968911569155415E-5
890.0,2,56,7.169988733343693E-10
890.0,2,55,7.182093003878047E-10
900.0,1,36,0.0024189456558972137
900.0,1,38,0.4116693442838373
900.0,1,37,0.0018370927491273992
900.0,1,48,35.16646913969253
900.0,1,56,0.18984004211012606
900.0,1,55,0.22096611506759062
900.0,2,36,0.0017634889333193165
900.0,2,38,5.2510721115981475E-8
900.0,2,48,4.268279100966947E-5
900.0,2,56,6.960271063127722E-10
900.0,2,55,6.972022920487038E-10
910.0,1,36,0.0023352025538423285
910.0,1,38,0.3995812186028196
910.0,1,37,0.0017831746829833615
910.0,1,48,34.1339682043866
910.0,1,56,0.18426610046867298
910.0,1,55,0.2144784332576325
910.0,2,36,0.0017024375271737144
910.0,2,38,5.096882067932276E-8
910.0,2,48,4.142956996108642E-5
910.0,2,56,6.755917513519631E-10
910.0,2,55,6.767325876680194E-10
920.0,1,36,0.0022543588029831016
920.0,1,38,0.3878050243125585
920.0,1,37,0.0017306464661049955
920.0,1,48,33.128103994251234
920.0,1,56,0.1788359664319067
920.0,1,55,0.2081581242203271
920.0,2,36,0.0016434998410003203
920.0,2,38,4.94667082090503E-8
920.0,2,48,4.020868204142844E-5
920.0,2,56,6.556835774866764E-10
920.0,2,55,6.567909415653498E-10
930.0,1,36,0.0021763140125821757
930.0,1,38,0.3763352105574701
930.0,1,37,0.0016794834647222505
930.0,1,48,32.148402950503076
930.0,1,56,0.17354708269235505
930.0,1,55,0.20200221220823347
930.0,2,36,0.001586602686733198
930.0,2,38,4.8003675702127914E-8
930.0,2,48,3.901955227282892E-5
930.0,2,56,6.362932132938065E-10
930.0,2,55,6.373679673157927E-10
940.0,1,36,0.00210097126842304
940.0,1,38,0.36516616014683395
940.0,1,37,0.0016296607412164925
940.0,1,48,31.194385812494218
940.0,1,56,0.1683968612124033
940.0,1,55,0.19600768565650503
940.0,2,36,0.0015316754108015613
940.0,2,38,4.657900669184627E-8
940.0,2,48,3.7861598768433675E-5
940.0,2,56,6.174111744160158E-10
940.0,2,55,6.184541653226916E-10
950.0,1,36,0.002028237012395462
950.0,1,38,0.3542922045851017
950.0,1,37,0.001581153121616367
950.0,1,48,30.265568903565267
950.0,1,56,0.16338269016302648
950.0,1,55,0.19017150526192755
950.0,2,36,0.0014786498063436887
950.0,2,38,4.519197816514433E-8
950.0,2,48,3.673423429246162E-5
950.0,2,56,5.990278890161555E-10
950.0,2,55,6.000399483175649E-10
960.0,1,36,0.001958020926252794
960.0,1,38,0.3437076379545717
960.0,1,37,0.00153393525795023
960.0,1,48,29.3614653187632
960.0,1,56,0.1585019403329011
960.0,1,55,0.1844906114453579
960.0,2,36,0.0014274600284622772
960.0,2,38,4.384186233353747E-8
960.0,2,48,3.563686770118851E-5
960.0,2,56,5.811337212891386E-10
960.0,2,55,5.82115664914072E-10
970.0,1,36,0.001890235819396551
970.0,1,38,0.3334067297210636
970.0,1,37,0.0014879816857714346
970.0,1,48,28.48158602046322
970.0,1,56,0.15375197104048371
970.0,1,55,0.17896193123551035
970.0,2,36,0.0013780425124158054
970.0,2,38,4.2527928266662005E-8
970.0,2,48,3.456890527218101E-5
970.0,2,56,5.637189931507928E-10
970.0,2,55,5.646716213357587E-10
980.0,1,36,0.0018247975205487011
980.0,1,38,0.323383736529255
980.0,1,37,0.0014432668771550815
980.0,1,48,27.625440847593715
980.0,1,56,0.1491301355798231
980.0,1,55,0.17358238460990044
980.0,2,36,0.0013303358946441532
980.0,2,38,4.1249443396939915E-8
980.0,2,48,3.352975192869747E-5
980.0,2,56,5.467740042165177E-10
980.0,2,55,5.476981014305965E-10
990.0,1,36,0.001761624773176911
990.0,1,38,0.3136329130505952
990.0,1,37,0.0013997652894479603
990.0,1,48,26.792539443843705
990.0,1,56,0.14463378622913148
990.0,1,55,0.16834889032674233
990.0,2,36,0.0012842809365302583
990.0,2,38,4.000567490338898E-8
990.0,2,48,3.251881236578256E-5
990.0,2,56,5.302890501762118E-10
990.0,2,55,5.31185385078976E-10
1000.0,1,36,0.0017006391345426803
1000.0,1,38,0.30414852194314784
1000.0,1,37,0.001357451410037566
1000.0,1,48,25.982392109926927
1000.0,1,56,0.14026027884950618
1000.0,1,55,0.16325837127968584
1000.0,2,36,0.0012398204508029672
1000.0,2,38,3.879589098214931E-8
1000.0,2,48,3.153549208421335E-5
1000.0,2,56,5.142544396659231E-10
1000.0,2,55,5.151237650957743E-10
1010.0,1,36,0.001641764878246822
1010.0,1,38,0.2949248429793572
1010.0,1,37,0.001316299797390951
1010.0,1,48,25.194510584690146
1010.0,1,56,0.1360069770996372
1010.0,1,55,0.15830775940547076
1010.0,2,36,0.0011968992304895684
1010.0,2,38,3.761936201086912E-8
1010.0,2,48,3.0579198338106064E-5
1010.0,2,56,4.986605097309805E-10
1010.0,2,55,4.995035627214259E-10
1020.0,1,36,0.0015849289001510609
1020.0,1,38,0.28595618139454776
1020.0,1,37,0.0012762851185999671
1020.0,1,48,24.428408759580883
1020.0,1,56,0.1318712562908719
1020.0,1,55,0.1534940001728713
1020.0,2,36,0.001155463980329621
1020.0,2,38,3.64753616136858E-8
1020.0,2,48,2.9649341001662732E-5
1020.0,2,56,4.834976399699865E-10
1020.0,2,55,4.843151417915295E-10
1030.0,1,36,0.0015300606275587797
1030.0,1,38,0.2772368755059583
1030.0,1,37,0.0012373821836559624
1030.0,1,48,23.683603330732325
1030.0,1,56,0.12785050690561495
1030.0,1,55,0.14881405667968045
1030.0,2,36,0.0011154632505648051
1030.0,2,38,3.536316763315553E-8
1030.0,2,48,2.874533336022408E-5
1030.0,2,56,4.687562654439483E-10
1030.0,2,55,4.695489216694194E-10
1040.0,1,36,0.0014770919315419324
1040.0,1,38,0.2687613036492609
1040.0,1,37,0.0011995659766642441
1040.0,1,48,22.959614392679825
1040.0,1,56,0.12394213780072927
1040.0,1,55,0.14426491338296024
1040.0,2,36,0.0010768473730224369
1040.0,2,38,3.4282063015119815E-8
1040.0,2,48,2.7866592830500043E-5
1040.0,2,56,4.544268884300127E-10
1040.0,2,55,4.5519538902129994E-10
1050.0,1,36,0.001425957042305139
1050.0,1,38,0.2605238904768221
1050.0,1,37,0.0011628116841965448
1050.0,1,48,22.255965977493005
1050.0,1,56,0.1201435791163617
1050.0,1,55,0.1398435794863299
1050.0,2,36,0.001039568399413172
1050.0,2,38,3.323133661215478E-8
1050.0,2,48,2.701254161456962E-5
1050.0,2,56,4.4050008909470274E-10
1050.0,2,55,4.4124510850897813E-10
1060.0,1,36,0.0013765924674816682
1060.0,1,38,0.2525191126594143
1060.0,1,37,0.0011270947209683327
1060.0,1,48,21.572186542889398
1060.0,1,56,0.11645228490943828
1060.0,1,55,0.13554709200670095
1060.0,2,36,0.0010035800417661643
1060.0,2,38,3.2210283910923626E-8
1060.0,2,48,2.6182607291976948E-5
1060.0,2,56,4.2696653515724646E-10
1060.0,2,55,4.2768873247090267E-10
1070.0,1,36,0.0013289369132597469
1070.0,1,38,0.24474150403067638
1070.0,1,37,0.0010923907530170144
1070.0,1,48,20.90780941268989
1070.0,1,56,0.11286573552996423
1070.0,1,55,0.13137251854157037
1070.0,2,36,9.688376149276141E-4
1070.0,2,38,3.1218207688444906E-8
1070.0,2,48,2.537622335400132E-5
1070.0,2,56,4.138169906095093E-10
1070.0,2,55,4.145170096581424E-10
1080.0,1,36,0.0012829312082410934
1080.0,1,38,0.2371856602113451
1080.0,1,37,0.001058675718546865
1080.0,1,48,20.262373172781032
1080.0,1,56,0.1093814397572116
1080.0,1,55,0.12731695975675938
1080.0,2,36,9.352979810511995E-4
1080.0,2,38,3.0254418601999254E-8
1080.0,2,48,2.459282968394168E-5
1080.0,2,56,4.010423235551828E-10
1080.0,2,55,4.017207930880614E-10
1090.0,1,36,0.0012385182299370163
1090.0,1,38,0.2298462427481163
1090.0,1,37,0.0010259258465968738
1090.0,1,48,19.63542202556553
1090.0,1,56,0.105996936711883
1090.0,1,55,0.12337755161332836
1090.0,2,36,9.029194960113734E-4
1090.0,2,38,2.9318235717121513E-8
1090.0,2,48,2.3831872987032824E-5
1090.0,2,56,3.8863351322723834E-10
1090.0,2,55,3.8929104707480664E-10
1100.0,1,36,0.0011956428338106692
1100.0,1,38,0.22271798279997032
1100.0,1,37,9.941176736785802E-4
1100.0,1,48,19.02650610570715
1100.0,1,56,0.10270979755939927
1100.0,1,55,0.11955146735130312
1100.0,2,36,8.716619576728954E-4
1100.0,2,38,2.8408986977865797E-8
1100.0,2,48,2.3092807173399438E-5
1100.0,2,56,3.76581656239203E-10
1100.0,2,55,3.77218853492261E-10
1110.0,1,36,0.0011542517847772447
1110.0,1,38,0.21579568440285585
1110.0,1,37,9.632280585223427E-4
1110.0,1,48,18.43518175981298
1110.0,1,56,0.09951762701857249
1110.0,1,55,0.11583591924681398
1110.0,2,36,8.414865559522755E-4
1110.0,2,38,2.7526009623285764E-8
1110.0,2,48,2.2375093697253666E-5
1110.0,2,56,3.648779721225607E-10
1110.0,2,55,3.654954173218557E-10
1120.0,1,36,0.0011142936910769387
1120.0,1,38,0.20907422734181919
1120.0,1,37,9.332341950623268E-4
1120.0,1,48,17.861011792538847
1120.0,1,56,0.09641806468908144
1120.0,1,55,0.11222816015827214
1120.0,2,36,8.123558246090467E-4
1120.0,2,38,2.6668650553838795E-8
1120.0,2,48,2.167820185535397E-5
1120.0,2,56,3.535138081994985E-10
1120.0,2,55,3.541120715345499E-10
1130.0,1,36,0.0010757189404384663
1130.0,1,38,0.2025485696579354
1130.0,1,37,9.041136237828195E-4
1130.0,1,48,17.303565681458007
1130.0,1,56,0.09340878621037943
1130.0,1,55,0.10872548487628025
1130.0,2,36,7.842335947069188E-4
1130.0,2,38,2.583626665120511E-8
1130.0,2,48,2.100160904756362E-5
1130.0,2,56,3.424806438373049E-10
1130.0,2,55,3.4306028135336324E-10
1140.0,1,36,0.001038479638453766
1140.0,1,38,0.19621374981577958
1140.0,1,37,8.7584424154116E-4
1140.0,1,48,16.76241976289315
1140.0,1,56,0.09048750426390648
1140.0,1,55,0.10532523129110657
1140.0,2,36,7.570849496869653E-4
1140.0,2,38,2.5028225054804024E-8
1140.0,2,48,2.0344801002179173E-5
1140.0,2,56,3.3177009412797916E-10
1140.0,2,55,3.3233164794009997E-10
1150.0,1,36,0.0010025295490872785
1150.0,1,38,0.1900648885556341
1150.0,1,37,8.484043099757333E-4
1150.0,1,48,16.23715739078113
1150.0,1,56,0.08765196942977635
1150.0,1,55,0.10202478139072013
1150.0,2,36,7.308761819969782E-4
1150.0,2,38,2.4243903398094653E-8
1150.0,2,48,1.9707271968539702E-5
1150.0,2,56,3.2137391303401157E-10
1150.0,2,55,3.219179115472926E-10
1160.0,1,36,9.678240372458388E-4
1160.0,1,38,0.1840971904531842
1160.0,1,37,8.217724626009611E-4
1160.0,1,48,15.727369070515584
1160.0,1,56,0.0848999709084344
1160.0,1,55,0.098821562101612
1160.0,2,36,7.0557475122308E-4
1160.0,2,38,2.3482690007562465E-8
1160.0,2,48,1.9088524879277033E-5
1160.0,2,56,3.112839960388372E-10
1160.0,2,55,3.118109541739369E-10
1170.0,1,36,9.343200133377909E-4
1170.0,1,38,0.17830594520807574
1170.0,1,37,7.959277106850828E-4
1170.0,1,48,15.232652569595228
1170.0,1,56,0.08222933711715238
1170.0,1,55,0.09571304598388547
1170.0,2,36,6.811492436715399E-4
1170.0,2,38,2.2743984067118798E-8
1170.0,2,48,1.8488071484424997E-5
1170.0,2,56,3.014923823381447E-10
1170.0,2,55,3.0200280176126497E-10
1180.0,1,36,9.019758797524029E-4
1180.0,1,38,0.1726865286814212
1180.0,1,37,7.708494480007295E-4
1180.0,1,48,14.752613006795334
1180.0,1,56,0.07963793617062821
1180.0,1,55,0.09269675179140663
1180.0,2,36,6.575693333505503E-4
1180.0,2,38,2.2027195750475375E-8
1180.0,2,48,1.7905432459471688E-5
1180.0,2,56,2.919912566060372E-10
1180.0,2,55,2.9248562596261034E-10
1190.0,1,36,8.707514791930422E-4
1190.0,1,38,0.16723440370111303
1190.0,1,37,7.46517454532819E-4
1190.0,1,48,14.286862921475091
1190.0,1,56,0.07712367625439454
1190.0,1,55,0.08977024490714847
1190.0,2,36,6.348057443034606E-4
1190.0,2,38,2.133174632389942E-8
1190.0,2,48,1.7340137489311467E-5
1190.0,2,56,2.8277295036796856E-10
1190.0,2,55,2.832517455193449E-10
1200.0,1,36,8.406080447999067E-4
1200.0,1,38,0.16194512065265398
1200.0,1,37,7.229118992231355E-4
1200.0,1,48,13.835022324535
1200.0,1,56,0.07468450589920862
1200.0,1,55,0.08693113766324188
1200.0,2,36,6.12830214246641E-4
1200.0,2,38,2.0657068221608508E-8
1200.0,2,48,1.6791725329934185E-5
1200.0,2,56,2.7382994301042697E-10
1200.0,2,55,2.742936272729139E-10
1210.0,1,36,8.115081520002883E-4
1210.0,1,38,0.15681431787211955
1210.0,1,37,7.000133418260691E-4
1210.0,1,48,13.396718732445425
1210.0,1,56,0.07231841416409168
1210.0,1,55,0.08417708955466315
1210.0,2,36,5.916154594667871E-4
1210.0,2,38,2.0002605095924566E-8
1210.0,2,48,1.6259743849575866E-5
1210.0,2,56,2.651548624554962E-10
1210.0,2,55,2.6560388684114815E-10
1220.0,1,36,7.834156720265301E-4
1220.0,1,38,0.15183772185684422
1220.0,1,37,6.778027339453903E-4
1220.0,1,48,12.971587185679255
1220.0,1,56,0.07002343073521304
1220.0,1,55,0.08150580735493214
1220.0,2,36,5.711351409340198E-4
1220.0,2,38,1.9367811844175886E-8
1220.0,2,48,1.5743750050948293E-5
1220.0,2,56,2.5674048552667967E-10
1220.0,2,55,2.571752889852824E-10
1230.0,1,36,7.562957270439048E-4
1230.0,1,38,0.14701114730845005
1230.0,1,37,6.562614193175982E-4
1230.0,1,48,12.559270252798973
1230.0,1,56,0.06779762594736503
1230.0,1,55,0.07891504514167821
1230.0,2,36,5.513638315886683E-4
1230.0,2,38,1.8752154614212056E-8
1230.0,2,48,1.5243310076064664E-5
1230.0,2,56,2.485797380307381E-10
1230.0,2,55,2.4900074769247985E-10
1240.0,1,36,7.301146468326277E-4
1240.0,1,38,0.14233049702192163
1240.0,1,37,6.353711334032681E-4
1240.0,1,48,12.15941802137001
1240.0,1,56,0.06563911073435455
1240.0,1,55,0.07640260423943562
1240.0,2,36,5.322769847610697E-4
1240.0,2,38,1.8155110790279726E-8
1240.0,2,48,1.4757999195083066E-5
1240.0,2,56,2.406656945787362E-10
1240.0,2,55,2.4107332599709147E-10
1250.0,1,36,7.048399269701777E-4
1250.0,1,38,0.13779176163356835
1250.0,1,37,6.151140023439548E-4
1250.0,1,48,11.77168807679829
1250.0,1,56,0.06354603651423599
1250.0,1,55,0.07396633308656808
1250.0,2,36,5.138509036851402E-4
1250.0,2,38,1.7576168960897315E-8
1250.0,2,48,1.42874017805003E-5
1250.0,2,56,2.329915781680331E-10
1250.0,2,55,2.333862355624312E-10
1260.0,1,36,6.804401884619349E-4
1260.0,1,38,0.13339101923989885
